349,11,14.34558879,14.1610279
350,10,14.6011246,14.44636116
351,9,14.83078677,14.70384632
352,8,15.03508604,14.93370266
353,7,15.2144519,15.13611669
354,6,15.36924277,15.31124584
355,5,15.49975428,15.45922144
356,4,15.60622612,15.58015109
357,3,15.68884749,15.67412054
358,2,15.7477613,15.7411951
359,1,15.78306732,15.78142066
360,0,15.79482439,15.79482439
